reward/env_2,reward/env_9,reward/env_15,reward/env_0,reward/env_4,reward/env_3,reward/env_10,reward/env_8,reward/env_7,reward/env_5,reward/env_12,reward/env_14,reward/env_13,reward/env_11,reward/env_6,reward/env_1,train/n_updates,train/policy_gradient_loss,train/clip_range,train/loss,train/learning_rate,train/value_loss,train/clip_fraction,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,time/total_timesteps,eval/success_rate,eval/mean_reward,eval/mean_ep_length
815.1347921140188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1008.0507818621187,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,161.4326486212557,,,,,,,,,,,,,,,,,,,
,,183.87081058565565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1261.097821130596,,,,,,,,,,,,,,,,,,,,,,,
,,,1222.3849589677156,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,194.75180622027455,,,,,,,,,,,,,,,,,,,,,,,,,
,873.990034838516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1066.5093873333974,,,,,,,,,,,,,,,
,,,,,,,,,,,,,123.06339210419453,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,137.18519309307408,,,,,,,,,,,,,,,,,,
,,,,,,1265.1826493641256,,,,,,,,,,,,,,,,,,,,,,,,
,,,,148.7109108474769,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1034.7541963973151,,,,,,,,,,,,,,,,
,,,,,,,,,,857.6323529326255,,,,,,,,,,,,,,,,,,,,
,,,,,,,,780.2038034061376,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,157.5100681257781,,,,,,,,,,,,,,,,,,,
,,,,,,,,,855.3477798685338,,,,,,,,,,,,,,,,,,,,,
,,131.9985383567574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057.6611723260658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1240.574693792336,,,,,,,,,,,,,,,,,,,,,,,
,,,,,150.65601269662795,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,127.3893271820998,,,,,,,,,,,,,,,,,
,1034.281516314746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,623.1910584117392,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,818.716133951364,,,,,,,,,,,,,,,
,,,,,,,,,,,,162.2597460966791,,,,,,,,,,,,,,,,,,
,,,,,,1064.7152542789943,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,837.8600236321565,,,,,,,,,,,,,,,,
,,,,159.80384575649745,,,,,,,,,,,,,,,,,,,,,,,,,,
,,139.2786676655526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1057.465404164229,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1277.5817943613547,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,163.83011185402808,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1299.7388680741683,,,,,,,,,,,,,,,,,,,,,
1030.9503578753508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,142.1232979088189,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,163.09908740335203,,,,,,,,,,,,,,,,,
,,,,,,,1048.6256815598667,,,,,,,,,,,,,,,,,,,,,,,
,,,618.2560734651709,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,163.7376547438167,,,,,,,,,,,,,,,,,,
,841.9821018860315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,840.1528511244875,,,,,,,,,,,,,,,
,,,,,,,,,,,116.41743752104996,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1028.097796762308,,,,,,,,,,,,,,,,
,,,,182.68032399643863,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1043.1359431777448,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1232.308134813558,,,,,,,,,,,,,,,,,,,,
,,176.51396150967213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1288.2448100661431,,,,,,,,,,,,,,,,,,,,,,
,,,,,124.54770281438796,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,812.1715103228513,,,,,,,,,,,,,,,,,,,,,
1034.5007454209704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,150.68700993989543,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,134.96235897999065,,,,,,,,,,,,,,,,,,
,,,,,,,814.2111952575577,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,783.4234261167501,,,,,,,,,,,,,,,
,,,1271.1601966925627,,,,,,,,,,,,,,,,,,,,,,,,,,,
,851.7600761137561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,136.46119652908192,,,,,,,,,,,,,,,,,,,
,,131.0846496022155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,803.4597908531825,,,,,,,,,,,,,,,,
,,,,164.8773036995774,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,769.7015389213032,,,,,,,,,,,,,,,,,,,,
,,,,,,405.7583326221962,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,118.97413811621739,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1279.8185261940475,,,,,,,,,,,,,,,,,,,,,,
1048.737941203481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1060.8348980763121,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,142.01580219799766,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,157.81926206641404,,,,,,,,,,,,,,,,,
,,,,,,,1033.1070894437416,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1007.7334631179943,,,,,,,,,,,,,,,
,,,1037.0548115357453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,161.64596101976642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,162.37039090905873,,,,,,,,,,,,,,,,,,,
,1036.2426050736726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,147.71321729348398,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1262.4291547930766,,,,,,,,,,,,,,,,
,,,,,,,,,,622.1948109063353,,,,,,,,,,,,,,,,,,,,
,,,,,166.22974818840757,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1262.259465153841,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,129.34975394771268,,,,,,,,,,,,,,,,,,
810.5282499876239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1246.988260090011,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,839.6042691590465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,165.87662726244136,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,588.019638770816,,,,,,,,,,,,,,,
,,,,,,,635.4482190326614,,,,,,,,,,,,,,,,,,,,,,,
,,,810.7883742354426,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,122.19233294472016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,187.85492988819527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1016.4085832312634,,,,,,,,,,,,,,,,
,,,,,,,,,,,184.62919509045983,,,,,,,,,,,,,,,,,,,
,1252.0897839027277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,159.0909074032227,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,816.1821062104206,,,,,,,,,,,,,,,,,,,,
,,,,,,1019.2894627066993,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,181.75816384961118,,,,,,,,,,,,,,,,,,
1241.5335705937528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1261.8182583491723,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,142.88581503157565,,,,,,,,,,,,,,,,,
,,,,,,,,,1062.5633429902566,,,,,,,7950,0.0046918729560275095,0.2,18739.4609375,0.0003,39013.95333099365,0.1764984130859375,0.1901172548532486,0.18040919303894043,0.0127661675,2.345944316126406,,,,
,,,,,,,,,,,,,,,1249.4548203504437,,,,,,,,,,,,,,,
,,,,,,,1239.5324445601734,,,,,,,,,,,,,,,,,,,,,,,
,,,380.5045032057234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,146.51178324957317,,,,,,,,,,,,,,,,,,,,,,,,,,
,,160.5619208647042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1229.7317610288883,,,,,,,,,,,,,,,,
,,,,,,,,,,,168.90840173083114,,,,,,,,,,,,,,,,,,,
,,,,,143.6371223811055,,,,,,,,,,,,,,,,,,,,,,,,,
,1031.7064579970724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1233.4629288798635,,,,,,,,,,,,,,,,,,,,
,,,,,,830.1149515081737,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,165.04851214537013,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,129.10705389952597,,,,,,,,,,,,,,,,,
1037.0502983790793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,833.2462788057852,,,,,,,,,,,,,,,,,,,,,,
,,,73.43425978399702,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,372.6730484856158,,,,,,,,,,,,,,,,,,,,,
,,,,149.09266735301344,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,805.9687076844838,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1264.873538067859,,,,,,,,,,,,,,,
,,,,,109.31743164551695,,,,,,,,,,,,,,,,,,,,,,,,,
,,171.23026847455512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,833.6180685997873,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,99.96851451354254,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,865.5082896789825,,,,,,,,,,,,,,,,
,1070.027979505043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1040.6005664582317,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,172.93140117297247,,,,,,,,,,,,,,,,,
,,,,,,,,810.7580717258325,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1062.2346773792603,,,,,,,,,,,,,,,,,,,,,,,,
,,,178.42111029984295,,,,,,,,,,,,,,,,,,,,,,,,,,,
862.4774026144803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,147.36095314020938,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1069.44571791686,,,,,,,,,,,,,,,,,,,,,
,,,,,,,597.6286672142064,,,,,,,,,,,,,,,,,,,,,,,
,,,,,127.20431336564329,,,,,,,,,,,,,,,,,,,,,,,,,
,,139.60267605604608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1056.2165896902939,,,,,,,,,,,,,,,
,,,,,,,,,,,,141.81568964218368,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1054.0602960544734,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1034.3578729486485,,,,,,,,,,,,,,,,
,,,,,,,,,,819.1790566768098,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,186.68912118904422,,,,,,,,,,,,,,,,,
,1078.7485396225322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,128.28844754659744,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,839.2614254804394,,,,,,,,,,,,,,,,,,,,,,,,
1234.7650851274766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,856.6637301169876,,,,,,,,,,,,,,,,,,,,,,
,,,,158.85907044816614,,,,,,,,,,,,,,,,,,,,,,,,,,
,,131.5752814838725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,161.62813751784205,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1058.1723735269957,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1284.4817768775313,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26112000,0.75,992.74686003,59.38
,,,,,,,,,,,,,,,1245.2520070130463,,,,,,,,,,,,,,,
,,,,,,,,,,,,173.40668342180203,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1240.0758110586771,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,124.08538638993,,,,,,,,,,,,,,,,,
,777.1472063314864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1300.9621567460915,,,,,,,,,,,,,,,,,,,
,,,,,,1005.9121557426773,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1279.7039163011973,,,,,,,,,,,,,,,,,,,,
,,,,139.71902834898142,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1015.797263398382,,,,,,,,,,,,,,,,,,,,,,
,,,192.33233978056074,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289.279634323153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,153.26153299612568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,187.31120581910392,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1022.0445415538559,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1038.265297953361,,,,,,,,,,,,,,,
,,,,,,,,,1066.645468852845,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170.8094547789527,,,,,,,,,,,,,,,,,,
,152.45318962974508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,151.74199871913865,,,,,,,,,,,,,,,,,
,,,,107.25688572048003,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,831.9227077241736,,,,,,,,,,,,,,,,
,,,,,,,,,,,816.7063857774435,,,,,,,,,,,,,,,,,,,
,,,,,,801.5977445765179,,,,,,,,,,,,,,,,,,,,,,,,
,,,163.37612184960847,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1039.5571446386498,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1082.9540681198196,,,,,,,,,,,,,,,,,,,,
998.460617662429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,157.33436468950384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1012.1120040761407,,,,,,,,,,,,,,,,,,,,,,,
,,,,,156.29297270731516,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,388.60813009357196,,,,,,,,,,,,,,,
,,,,,,,,,,,,138.70629728801023,,,,,,,,,,,,,,,,,,
,,,,,,,,,1055.9048735827596,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,153.14258963094886,,,,,,,,,,,,,,,,,
,,,,154.58472095255976,,,,,,,,,,,,,,,,,,,,,,,,,,
,175.6114704177217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1050.0959471460187,,,,,,,,,,,,,,,,
,,,,,,,,,,100.21011240222734,,,,,,,,,,,,,,,,,,,,
,,,,,,843.4591862228015,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,640.2769544719913,,,,,,,,,,,,,,,,,,,
,,,164.23493684410587,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,143.96543639076017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1065.0752169526286,,,,,,,,,,,,,,,,,,,,,,
1064.595037396306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1278.1302345517915,,,,,,,,,,,,,,,,,,,,,,,
,,,,,178.12675788066826,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,158.76516672420803,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,838.5559335381906,,,,,,,,,,,,,,,
,,,,160.41850321447947,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,179.7488210672098,,,,,,,,,,,,,,,,,
,162.36588494841104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1063.6991319400215,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,178.5909009555703,,,,,,,,,,,,,,,,,,,,
,,,155.22315440629683,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,152.7152195677444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,839.957076972881,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1060.1308787084688,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1080.8769837015352,,,,,,,,,,,,,,,,
,,,,,,,,1280.3809152767296,,,,,,,,,,,,,,,,,,,,,,
1058.0459702324629,,,,,,,,,,,,,,,,7960,0.004699149393945845,0.2,19864.00390625,0.0003,39386.86026763916,0.16099853515625,0.1891223043203354,0.1413968801498413,0.010847516,2.372191919200122,,,,
,,,,,,,1266.1104215122014,,,,,,,,,,,,,,,,,,,,,,,
,,,,,191.13125961264595,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,153.70783915833832,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,998.3563139031118,,,,,,,,,,,,,,,
,168.7938939065943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,176.55590624362162,,,,,,,,,,,,,,,,,
,,,,,,,,,1217.343004943684,,,,,,,,,,,,,,,,,,,,,
,,,,180.67424250956188,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,164.7300518098502,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,774.4590581748619,,,,,,,,,,,,,,,,,,,
,,162.04363092812957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1223.82204210317,,,,,,,,,,,,,,,,
,,,165.13770538190573,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,803.1795284111538,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,800.6749262620506,,,,,,,,,,,,,,,,,,,,,,
,,,,,134.78327516942218,,,,,,,,,,,,,,,,,,,,,,,,,
1045.3330441621094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,144.7481521550066,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1003.5880762661438,,,,,,,,,,,,,,,
,,,,,,,1073.781365379969,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,142.9441322546589,,,,,,,,,,,,,,,,,
,160.90783730892704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,131.38528852646317,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1044.6314623601284,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1004.261754458985,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170.34378294366059,,,,,,,,,,,,,,,,,,,,
,,157.0475416500891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,164.5272514012361,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1054.820613684387,,,,,,,,,,,,,,,,
,,,,,,840.1776909130533,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,842.2281916244699,,,,,,,,,,,,,,,,,,,,,,
,,,,,189.74574679407345,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,127.59186078040253,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1026.1841834698726,,,,,,,,,,,,,,,
,132.23874648890484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,187.6674173566094,,,,,,,,,,,,,,,,,,
1052.2716251491363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,131.8653554763053,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1044.7799032156904,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,126.16242442466198,,,,,,,,,,,,,,,,,,,,
,,120.53323034449718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1000.8776578852334,,,,,,,,,,,,,,,,,,,
,,,,,,,,,792.700679993634,,,,,,,,,,,,,,,,,,,,,
,,,162.3854594283741,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,622.3509301637994,,,,,,,,,,,,,,,,
,,,,,,1084.5977873504921,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,165.67074054626687,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1044.852444210332,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,164.72884962444186,,,,,,,,,,,,,,,,,
,145.28028311641228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1248.6574439874635,,,,,,,,,,,,,,,
,,,,,,,,,,,,178.62655781319498,,,,,,,,,,,,,,,,,,
831.6851877519754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1041.9336150050283,,,,,,,,,,,,,,,,,,,,,,,
,,,,186.7112606348736,,,,,,,,,,,,,,,,,,,,,,,,,,
,,168.8340829859308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,95.55413999382668,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1059.025810539833,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1271.2816871930513,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173.97557525941727,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,139.69704776115,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,112.45850996676366,,,,,,,,,,,,,,,,,
,,,,,149.67732885627498,,,,,,,,,,,,,,,,,,,,,,,,,
,128.3639780378408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1065.945045745272,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,148.3464549363495,,,,,,,,,,,,,,,,,,
,,,,,,,,1048.07186282206,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,840.4513679713552,,,,,,,,,,,,,,,
1033.4314357770315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125.90044627385764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,123.54553520165754,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1034.7513030671048,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,114.32385984238222,,,,,,,,,,,,,,,,,,,,
,,,,190.27378587169937,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1213.6030544154937,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1044.264317657467,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,153.35796087949748,,,,,,,,,,,,,,,,
,157.68846159929703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1047.6748034076168,,,,,,,,,,,,,,,,,
,,,,,185.54701528555194,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,148.41543825911228,,,,,,,,,,,,,,,,,,
,,,,,,554.7710155579948,,,,,,,,,,,,,,,,,,,,,,,,
,,147.97589975504678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1267.2842084829965,,,,,,,,,,,,,,,,,,,,,,
1037.7452711737287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,166.58122159891678,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1042.0176811037957,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,157.51648026214963,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1280.3566862066368,,,,,,,,,,,,,,,
,,,,139.94803588871468,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,119.33727325262358,,,,,,,,,,,,,,,,
,,,,,,,,,,,1020.1518193558856,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1026.2477406067878,,,,,,,,,,,,,,,,,,,,,
,154.23318064699203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,172.28207073938114,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,158.01154794376856,,,,,,,,,,,,,,,,,,
,,112.48797103189706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,811.0686337897378,,,,,,,,,,,,,,,,,,,,,,,,
,,,109.1602748130936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1030.4478988651583,,,,,,,,,,,,,,,,,
,,,,,,,,617.7936667126911,,,,,,,,,,,,,,,,,,,,,,
,,,,157.20617237113092,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,182.5865387265237,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,143.35240022283224,,,,,,,,,,,,,,,,
836.5257460450514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1042.3312748755645,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1245.7603925949159,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1056.9112569527274,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26160000,0.96,1213.2189667999999,59.06
,,,,,,,,,1051.8005789024608,,,,,,,,,,,,,,,,,,,,,
,137.28783073607732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,107.880917899095,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140.32208816333394,,,,,,,,,,,,,,,,,,
,,166.03038983248842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,190.55640367472128,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1013.8400090538631,,,,,,,,,,,,,,,,,
,,,,,,1051.0612179880416,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,107.18173055684284,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,136.29085325166608,,7970,0.0053341836457548196,0.2,19506.78515625,0.0003,37958.450183105466,0.1671234130859375,0.18883472681045532,0.16029882431030273,0.015412258,2.3979932948946954,,,,
,,,,177.8337064468627,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1047.9208615869288,,,,,,,,,,,,,,,,,,,,,,
1242.0075122657588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1009.7724925040927,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,772.3379673065057,,,,,,,,,,,,,,,
,,,,,,,,,,,192.888427718635,,,,,,,,,,,,,,,,,,,
,,,110.23375890718428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150.46313876520264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,815.8413241651064,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,122.61902584807312,,,,,,,,,,,,,,,,,,
,,156.8768240729343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,169.50605434506022,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1246.5729590864405,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1062.3843764987887,,,,,,,,,,,,,,,,,
,,,,,,,,,,170.7232586918189,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,132.5755683410453,,,,,,,,,,,,,,,,
,,,,,,,,1014.7829944291185,,,,,,,,,,,,,,,,,,,,,,
