reward/env_4,reward/env_7,reward/env_2,reward/env_1,reward/env_6,reward/env_0,reward/env_9,reward/env_15,reward/env_3,reward/env_13,reward/env_8,reward/env_11,reward/env_14,reward/env_10,reward/env_5,reward/env_12,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/policy_gradient_loss,train/n_updates,train/value_loss,train/loss,train/clip_range,train/explained_variance,train/approx_kl,eval/success_rate,eval/mean_ep_length,time/total_timesteps,eval/mean_reward
941.0760964407124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,790.7792174447502,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1173.7356484665993,,,,,,,,,,,,,,,,
,,,,,,,,,,,,993.3186036469185,,,,,,,,,,,,,,,,,,
,,,,,,,1185.1892761129543,,,,,,,,,,,,,,,,,,,,,,,
,,,1198.8896696899135,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1193.2818735579526,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1210.5355381533816,,,,,,,,,,,,,,,,,,,,,,
,990.9830692123767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1182.0994797226256,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,337.4571669165151,,,,,,,,,,,,,,,,,,,
,,,,,,1195.0522025999728,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1010.6314871496564,,,,,,,,,,,,,,,,,,,,
1213.0297071458435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1198.5208285176222,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,839.1853502745864,,,,,,,,,,,,,,,
,,1227.742063575851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1163.3597813304573,,,,,,,,,,,,,,,,
,,,,,,,1195.407001544218,,,,,,,,,,,,,,,,,,,,,,,
,,,1211.737138519337,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1228.4753416679346,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1248.0825761727483,,,,,,,,,,,,,,,,,,
,,,,,,,,1180.227220377081,,,,,,,,,,,,,,,,,,,,,,
,,,,,1228.9081184249094,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,739.4710277085142,,,,,,,,,,,,,,,,,,,
,,,,,,1209.0835866809416,,,,,,,,,,,,,,,,,,,,,,,,
,1199.9970044563195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1250.6889633607034,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1201.516656855302,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1216.2924797471192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1011.3458519254766,,,,,,,,,,,,,,,
,,1014.8402277701265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.5586841057473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1184.4597715524258,,,,,,,,,,,,,,,,
,,,,,,,,1119.1555327267738,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,955.8248307582138,,,,,,,,,,,,,,,,,,
,,,1019.2851807801993,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,779.8194400190353,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1241.621475096003,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1218.036821812185,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1211.6398288551122,,,,,,,,,,,,,,,,,,,
,,,,,,1195.1019192902108,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1183.6853383769544,,,,,,,,,,,,,,,,,,,,,,,,,,
,1233.6772670021687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1208.19629646232,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,566.2254850819676,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1201.0162120471514,,,,,,,,,,,,,,,,,
972.718034073802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1229.7770456046442,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1212.826559081859,,,,,,,,,,,,,,,,,,,,,,
,,1234.5014902947053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1200.6810624391144,,,,,,,,,,,,,,,,,,
,,,,,,,,,564.5694011456877,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1192.041757687442,,,,,,,,,,,,,,,,,,,,,,,
,,,1251.7288912918084,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1215.4470415305796,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,777.1901264784535,,,,,,,,,,,,,,,,,,,
,,,,,,1196.1111082342425,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1215.060011275993,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,985.3575071604706,,,,,,,,,,,,,,,
,1203.5666179400919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1190.2336548479532,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1232.7334150920292,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1159.6856156155436,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,983.0986597087043,,,,,,,,,,,,,,,,,
,,,,,,,,,,1220.7606573925636,,,,,,,,,,,,,,,,,,,,
,,1224.1495423823606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,54.46,3552000,1183.44774559
,,,,,,,,,991.9232695597009,,,,,,,,,,,,,,,,,,,,,
1234.8689480891542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1195.1448867513877,,,,,,,,,,,,,,,,,,,,,,,
,,,,,957.6077514701294,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1215.9883186763047,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1004.6183783604114,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,808.0820212539389,,,,,,,,,,,,,,,,,,,
,,,,1240.3486345736314,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,306.55409649015746,,,,,,,,,,,,,,,
,1022.8664022098819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,970.9989864121437,,,,,,,,,,,,,,,,,,
,,,,,,,,1204.6064560931884,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1223.6116721269846,,,,,,,,,,,,,,,,
,,,,,,,,,,984.3166900334712,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1244.1084638840744,,,,,,,,,,,,,,,,,
,,,,,,,,,797.2294782964213,,,,,,,,,,,,,,,,,,,,,
,,,,,1006.476043947467,,,,,,,,,,,,,,,,,,,,,,,,,
,,1233.8675836019581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233.1646603089725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1189.2662162457136,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1289.891554226051,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,997.6505904320499,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,767.3819770164116,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1019.9003730527986,,,,,,,,,,,,,,,
,,,,,,,,,,,,746.0539548023937,,,,,,,,,,,,,,,,,,
,,,,1228.5444312897612,,,,,,,,,,,,,,,,,,,,,,,,,,
,1218.5953496380323,,,,,,,,,,,,,,,0.0003,-4.642709712311626,0.152801513671875,0.5533883571624756,0.0007731907108791347,1080,17441.711474227905,7173.39990234375,0.2,0.2596283555030823,0.011155736,,,,
,,,,,,,,,,,,,,1191.3177430979672,,,,,,,,,,,,,,,,
,,,,,,,,1227.2647252433642,,,,,,,,,,,,,,,,,,,,,,
,,957.9409547355037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,777.6648720191331,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1268.7269550061633,,,,,,,,,,,,,,,,,
,,,,,,,1162.72098229065,,,,,,,,,,,,,,,,,,,,,,,
1206.8334860981508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1286.9861721978673,,,,,,,,,,,,,,,,,,,,
,,,,,,1175.9158240886024,,,,,,,,,,,,,,,,,,,,,,,,
,,,1198.9115618353603,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1247.55320279548,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,785.5939514271671,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,967.4310329565831,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1159.3656415209857,,,,,,,,,,,,,,,,
,,,,,,,,742.4598748618344,,,,,,,,,,,,,,,,,,,,,,
,,,,948.1711738514412,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,810.673233384207,,,,,,,,,,,,,,,
,,955.3248723208214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1002.0165857868094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1226.937615951885,,,,,,,,,,,,,,,,,
,,,,,973.4746018296704,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,987.8284551612041,,,,,,,,,,,,,,,,,,,,,,,
,,,1194.9138771866499,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017.4446188950109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1226.6973054213254,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1035.6523191740366,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1213.1589545592376,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,508.4810045327504,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,954.1339406311403,,,,,,,,,,,,,,,,
,,,,,,,,,,,,983.4789565123094,,,,,,,,,,,,,,,,,,
,,,,,,,,1217.281282659949,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,776.7741648367448,,,,,,,,,,,,,,,
,,1202.420877311282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1200.0959985932811,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,958.364809863252,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1190.2745044057156,,,,,,,,,,,,,,,,,
,,,,,,753.2072751196973,,,,,,,,,,,,,,,,,,,,,,,,
,1217.3278780337791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218.8856176344996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,987.7710420219157,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1216.5646998814807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,967.3633770909748,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,973.6945560800744,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,762.3361278605112,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1170.5559274911034,,,,,,,,,,,,,,,,
,,,,,,,,976.1328452197162,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,961.220276804345,,,,,,,,,,,,,,,,,,
,,1228.33123702745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1025.977443255088,,,,,,,,,,,,,,,
,,,,751.9649421008581,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,987.7126324510331,,,,,,,,,,,,,,,,,,,,,,,
,1178.7205942300293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207.1020474124166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,951.427455689849,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,770.6001753002213,,,,,,,,,,,,,,,,,,,
,,,1009.6470310504346,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1217.0990721656221,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,732.1990064471389,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1221.7070514962459,,,,,,,,,,,,,,,,,
,,,,,1004.1563957446708,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1162.923378975331,,,,,,,,,,,,,,,,
,,,,,,,,998.7807228866234,,,,,,,,,,,,,,,,,,,,,,
,,1193.3721209485989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1198.5322754003198,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,989.5050757752633,,,,,,,,,,,,,,,
,,,,,,,,,,,,1210.640355343779,,,,,,,,,,,,,,,,,,
,1165.3527193342663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202.8606823457212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1186.076217155952,,,,,,,,,,,,,,,,,,,,
,,,,,,,742.7817526762483,,,,,,,,,,,,,,,,,,,,,,,
,,,1218.5252143735452,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1154.7387836476832,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,976.0508651713211,,,,,,,,,,,,,,,,,,,
,,,,,,,,,772.2328328315164,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1238.018528158139,,,,,,,,,,,,,,,,,
,,,,,754.7621698902398,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1211.4162760992413,,,,,,,,,,,,,,,,
,,,,1161.8676941147191,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1223.906573818099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1237.0216543979382,,,,,,,,,,,,,,,,,,
,,,,,,,,1041.6168368363021,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1139.8334170896223,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,598.8671083857904,,,,,,,,,,,,,,,
,1193.3179335371483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192.7237789758324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,972.1620832925555,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,743.0009633517126,,,,,,,,,,,,,,,,,,,
,,,,,,,1007.5494027866631,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1007.8211020436269,,,,,,,,,,,,,,,,,,,,,
,,,802.9080452261762,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1228.1555531128097,,,,,,,,,,,,,,,,
,,,,1178.6693740887088,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1216.4839068367837,,,,,,,,,,,,,,,,,
,,,,,1008.7515778995123,,,,,,,,,,,,,,,,,,,,,,,,,
,,992.4033384422255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1196.94703594439,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,975.5173449468333,,,,,,,,,,,,,,,,,,
,,,,,,778.8354009445267,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1236.1397499575535,,,,,,,,,,,,,,,
1196.8924898497542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,964.3508835641285,,,,,,,,,,,,,,,,,,,,
,1013.0942458720745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,761.9435925643936,,,,,,,,,,,,,,,,,,,
,,,,,,,1235.8345728362713,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,989.5868616758102,,,,,,,,,,,,,,,,,,,,,
,,,1186.2025958252914,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,777.5021207201822,,,,,,,,,,,,,,,,
,,,,1194.7153869162807,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,746.6728488917136,,,,,,,,,,,,,,,,,
,,,,,1204.8376798882223,,,,,,,,,,,,,,,,,,,,,,,,,
,,1247.5633243860345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1195.9101880122646,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1166.5530083611989,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1236.0266473224356,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1177.883962127877,,,,,,,,,,,,,,,,,,,,
,,,,,,,1185.7083340010372,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,988.0370469225766,,,,,,,,,,,,,,,
,,,,,,,,,530.0877714185235,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1175.3456891654555,,,,,,,,,,,,,,,,
1030.5257083628533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,987.1301695602644,,,,,,,,,,,,,,,,,,,
,1044.9640157921733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,950.2057226621959,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,872.5612056284251,,,,,,,,,,,,0.0003,-4.604888555034995,0.14090576171875,0.5492963790893555,-0.0014235790788916347,1090,21705.971032333375,10139.4658203125,0.2,0.16559940576553345,0.012921691,,,,
,,,,,989.0492225172075,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1041.112172691012,,,,,,,,,,,,,,,,,
,,,,,,1163.7426455720854,,,,,,,,,,,,,,,,,,,,,,,,
,,1188.9185211316833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1208.0963675156202,,,,,,,,,,,,,,,,,,
,,,,,,,,1229.6291452768273,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1169.8236590429856,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1223.8897163259885,,,,,,,,,,,,,,,
,,,,,,,1204.4655051563373,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,339.99352473589124,,,,,,,,,,,,,,,,,,,,,
,,,1226.2823979094378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1013.9513430569598,,,,,,,,,,,,,,,,,,,
1193.5507566385902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,774.0624567488093,,,,,,,,,,,,,,,,
,1003.4841017360793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1019.3225735124485,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1223.1188813986455,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1225.4018933753052,,,,,,,,,,,,,,,,,
,,,,,,1220.1709528372226,,,,,,,,,,,,,,,,,,,,,,,,
,,969.4676217610817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1180.5062724042225,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,53.96,3600000,1178.8212959700002
,,,,,,,,1227.5120280531557,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,985.5353883366564,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1003.9566661470247,,,,,,,,,,,,,,,,,,,,,
,,,561.780803292034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1209.0887127619055,,,,,,,,,,,,,,,
,,,,,,,,,,,750.5938639455617,,,,,,,,,,,,,,,,,,,
,,,,,,,1014.2380217419368,,,,,,,,,,,,,,,,,,,,,,,
1169.8493059537159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1242.9685793232463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,966.6243583143857,,,,,,,,,,,,,,,,
,,,,,1235.7712819707765,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1212.4327146424941,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1225.868690987469,,,,,,,,,,,,,,,,,
,,774.6107067378805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1228.3218460577898,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1183.9990776271272,,,,,,,,,,,,,,,,,,
,,,,,,,,,972.827292427883,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,952.5212025102635,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1008.3724327459322,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,987.4946488209574,,,,,,,,,,,,,,,
,,,,,,,,,,,1173.7190391186432,,,,,,,,,,,,,,,,,,,
,,,1159.521327677155,,,,,,,,,,,,,,,,,,,,,,,,,,,
995.0214760914608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207.660573629421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1224.0591113172873,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1203.6440090353847,,,,,,,,,,,,,,,,
,,,,,975.9047776172463,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1204.8636349839874,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1163.257360495649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1224.7726896443803,,,,,,,,,,,,,,,,,
,,,,,,1218.9875035770049,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,934.1821553396512,,,,,,,,,,,,,,,
,,,,,,,,,,,,1003.3045007241835,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1196.6871900055028,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,358.090424595575,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1009.1491581555669,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1007.2412176961425,,,,,,,,,,,,,,,,,,,
,,,1228.5026061694894,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1174.6595567107163,,,,,,,,,,,,,,,,,,,,,,,
1223.861860513405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1184.525867228032,,,,,,,,,,,,,,,,
,1023.2265482683657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1190.5668724246254,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1221.81823902355,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1210.8063661180815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,973.3353803834441,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,761.1509410863739,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,995.9878073001476,,,,,,,,,,,,,,,
,,,,,,,,,,1181.1603458467903,,,,,,,,,,,,,,,,,,,,
,,,,,,1230.9541006894929,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,976.911649994011,,,,,,,,,,,,,,,,,,,
,,,1210.6277698373572,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,993.4171015899358,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,585.5514261263231,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1195.5646046669933,,,,,,,,,,,,,,,,,,,,,,,
1176.3925438167466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,991.1148388110785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,998.4281513974058,,,,,,,,,,,,,,,,
,,,,1182.659119693032,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1227.725156819852,,,,,,,,,,,,,,,,,,,,,,,,,
,,774.0982304907277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1182.4733244220506,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,978.2977446259865,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,957.5134165935626,,,,,,,,,,,,,,,
,,,,,,1203.3558833049763,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,775.4595407133239,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1228.6640881103624,,,,,,,,,,,,,,,,,,,,
,,,1000.1186821400031,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1029.287291013151,,,,,,,,,,,,,,,,,,,,,
,,,,,,,998.3755104526961,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1253.3093684934215,,,,,,,,,,,,,,,,,,,,,,
1212.0035229151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1181.3265084135699,,,,,,,,,,,,,,,,
,1199.739176984612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1199.6963759289126,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1212.2482408897017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,974.8137854073608,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1155.3248371287712,,,,,,,,,,,,,,,
,,1274.98123988472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1238.9347173061476,,,,,,,,,,,,,,,,,,
,,,,,,1177.876904072811,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,541.6806634529084,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1234.00546692364,,,,,,,,,,,,,,,,,,,,
,,,1153.395969286189,,,,,,,,,,,,,,,,,,,,,,,,,,,
930.2865498505087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,783.2398340064091,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1014.4242148968287,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1222.7498124012498,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1171.8957075723115,,,,,,,,,,,,,,,,
,1207.653339982118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1189.2564773994504,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1019.7357331642861,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1240.4424941183147,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1232.9070011289618,,,,,,,,,,,,,,,,,
,,1206.113631858212,,,,,,,,,,,,,,0.0003,-4.557467480376363,0.1481781005859375,0.5466529726982117,-0.0007298582746443572,1100,17913.806812286377,7775.93603515625,0.2,0.2992003560066223,0.011541473,,,,
,,,,,,1186.4188284299942,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1202.0334785072278,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1014.673619217761,,,,,,,,,,,,,,,,,,,
1197.9812881974192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1198.481872575607,,,,,,,,,,,,,,,,,,,,
,,,1242.4435960027586,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,989.7333545085363,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1209.242358012134,,,,,,,,,,,,,,,,
,,,,,,,1203.776264958737,,,,,,,,,,,,,,,,,,,,,,,
,1189.719521544751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,994.9328019214958,,,,,,,,,,,,,,,,,,,,,,
,,,,,1162.944617919898,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1201.26242942599,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1197.2412403999224,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1211.7853777708567,,,,,,,,,,,,,,,,,
