#{"t_start": 1701501595.04111, "env_id": "None"}
r,l,t
79.531261.34096,76,3728.1245.7701220.71432,65,3729.01153.491224.7379,57,3729.96661.11189.835246,67,3730.991037.41234.542092,63,3731.981123.21150.616781,48,3732.661214.91037.57385,67,3733.69117.6365.484673,50,3734.421139.01160.114331,78,3735.541135.1098.622791,69,3765.878120524.231889,41,3766.515555.21153.049751,56,3767.3363.765141.830449,55,3768.163.08921222.056174,57,37681218.53198.515746,56,3769.81143.521257.253095,55,3770.61029.881139.819527,77,3771.842931
1156.22362,65,3775.737223
1170.881977,61,3776.631856
147.37195,61,3777.512449
1225.50347,66,3778.501018
1112.982206,49,3779.243585
1139.316003,64,3780.237071
1193.508192,73,3781.306629
128.761236,56,3782.117632
1079.335083,68,3783.118223
1212.692882,70,3784.095798
120.936525,60,3784.990361
1134.453409,39,3785.590059
1146.447163,55,3786.368646
1201.155649,46,3781169.79381108.492236,49,37871215.84961108.27991135.633574.614445,71.8082431230.41144.2924571179.049731146.917673,61,3791153.328611149.532465,74,3791217.151401194.623391,56,3791200.338471211.511127.201181239.460851308.304459,76,371184.4871111244.549485,53,371283.78551207.672618,54,3791198.618431178.451949,49,3791215.905541196.612242,47,371198.907182,61,3797.914741
1145.5661011217.981091,67,371136.8412931112.431831092.031306.75701262.334168,62,3801151.937981197.829439,74,381160.699021245.269806,61,3802.425317
1212.971171,59,3803.299316
1159.432669,58,3801262.8455954.839933,44,38041176.60111197.564814,51,38081186.73001303.990654,61210.1186.523201204.073076,55,3811165.535131047.971371,48,3810.82884
1177.180754,41216.71228.0271210.973392,541018.1279.94201127.612492,511129.1204.0751079.620397,571062.51151.2551056.664684,41310.272957,74,1220.147309,71101.358.9054541203.957807,511831221.919192,66,3843.8791204.762806,60,31191.227171,1180.1174.581714,63,3845.3741170.1227.007445,74,3846.4241243.1145.615726,38,3847.0591317.222088,67,3848.712577
1094.1256.315208,64,3848.3801202.1190.403057,52,3849.0451125.1184.646114,68,3850.051250.01208.692758,57,3850.841204.81214.792854,55,3851.691172.51164.181039,40,3852.301135.152654,60,3853.994455
1276.777196,62,3854.885149
1252.657604,62,3855.822704
1198.698537,64,3856.757296
1158.787119,57,3857.538851
1179.04339,44,3858.250443
63.8932975.760373,59,3857.1274.8381135.593655,57,3858.1120.741762,68,3860.646116
1210.254809,52,3861.402685
1108.787301,60,3862.305244
1276.586964,62,3863.222829
1210.485025,53,3863.990829
1206.228041,48,3864.7104
1210.261617,58,3865.558968
1221.585933,52,3869.191161
1188.512289,61,3870.108742
1205.889285,60,3870.923742
1230.583581,57,3871.695314
1195.018905,58,3872.553935
200.041027,69,3873.597558
1266.60162,70,3874.549139
1089.676888,61,3875.463715
1039.357984,54,3876.264354
-77.415366,51,3877.000354
1162.890895,61,3877.864922
1281.682744,71,3878.768477
1260.668526,63,3879.650206
1216.399867,61,3880.51882
1202.287048,54,3881.324182
1179.476474,69,3882.270756
1174.563389,46,3882.931756
1236.361024,73,3884.019341
1179.214288,65,3884.973626
1190.572489,51,3885.656201
1194.178013,73,3886.680126
1226.229986,69,3887.631692
1194.354763,66,3888.541258
1282.733194,68,3915.848402
1120.822681,41,3916.439963
1196.946003,66,3917.372596
1226.997238,58,3918.21516
1041.882968,54,3918.95016
1236.005079,52,3919.666733
1169.331276,44,3920.334273
48.51513,38,3920.833273
1225.059187,63,3921.726854
1199.323872,55,3922.528455
1169.359355,50,3923.183051
1197.077861,63,3927.053077
1284.937458,68,3928.028132
1203.73215,61,3928.874416
1124.95937,39,3929.438002
1223.168161,63,3930.342986
1207.585699,67,3931.31794
1121.971433,38,3931.898161
1037.596239,48,3932.583291
1193.932679,59,3933.423494
936.867329,55,3934.259077
1139.337723,44,3934.983076
1261.315947,66,3935.853645
1264.525242,63,3936.785208
1147.725712,56,3937.574765
1108.390843,43,3938.179321
1276.363887,71,3939.287888
180.265679,61,3940.14097
1179.614932,72,3941.193595
1283.67776,63,3942.116206
1193.397463,68,3943.099207
155.840417,65,3944.03276
1132.511827,47,3944.683514
1128.104326,35,3945.247115
1088.756138,54,3945.997115
1273.235946,69,3946.945695
1088.221503,53,3947.737397
1160.485343,55,3948.500593
1155.825952,38,3949.013592
1165.958967,63,3949.954699
1224.255261,64,3950.857269
1150.514618,45,3951.55483
1156.107939,42,3952.194397
1187.310363,57,3953.041398
1203.716682,54,3953.836012
1176.15221,57,3954.728643
1159.738354,63,3955.631274
1209.880698,58,3956.481878
1108.78218,37,3959.981206
130.492212,59,3960.828778
51.355109,37,3961.355375
1224.943029,73,3962.458945
57.429878,48,3963.221517
1193.611484,45,3963.920517
1215.186547,52,3964.703079
1177.379336,46,3992.274386
1204.940486,56,3993.119943
1146.167604,42,3993.746945
1212.610294,59,3994.613511
1161.7477,62,3995.514121
1187.054279,67,3996.539703
1174.002877,47,3997.206364
1166.352447,56,3998.007362
1188.318961,50,3998.767958
1165.908724,43,3999.357554
177.460136,73,4000.450142
1159.232669,39,4001.038142
1203.357939,47,4001.766748
1159.044318,49,4002.5053
1250.961141,63,4003.40388
1135.998406,36,4003.95488
1191.689594,55,4004.715432
1161.683987,45,4005.392014
1193.378982,49,4006.131598
119.089184,68,4007.155161
1210.214572,55,4007.964266
1235.466838,69,4009.05303
29.448603,38,4009.617682
1168.568736,41,4010.276277
1098.689325,43,4010.938279
139.454841,56,4011.744866
1133.012513,47,4012.505842
153.359723,58,4013.371892
1192.557243,63,4014.317519
1149.623262,45,4014.95352
1261.923291,60,4015.840117
59.791239,45,4016.486841
48.719876,38,4020.031007
101.882459,58,4020.902593
162.160908,55,4021.732222
1231.440542,61,4022.629804
1195.882555,57,4023.492739
1189.92387,52,4024.238483
53.864442,37,4024.78671
1106.681712,37,4025.393547
79.633361,46,1106.033483,61309.708603,61,1201.868578,578.751943,45,401262.27247,56.668887,50,4021242.126221174.026846,75,4021140.456641160.20174,57,40301224.994532.630784,59,4031.1109466.97.764407,61,4032.0091303.186.717147,66,4033.01831245141.106397,67,4034.063907
83.19672,56,4034.930496
203.558703,71,4035.968053
78.160785,43,4036.644624
1165.157963,79,4037.911198
1197.519894,53,4038.741838
1198.141947,58,4066.49067
196.310258,68,4067.54167
81.182138,40,4068.11667
164.979403,65,4069.12567
86.520885,49,4069.882671
43.31368,55,4070.72967
1141.22039,39,4071.28767
1245.927386,67,4072.31867
187.631862,64,4073.23867
97.274651,52,4074.00267
1154.134839,49,4074.80067
1149.78974,38,4075.40367
1297.992135,73,4076.505672
61.972805,54,4077.352844
1249.4399,67,4081.283469
91.081313,53,4082.105046
157.221684,60,4082.967349
112.16817,60,4083.858958
19.049298,33,4084.362505
1271.939181,67,4085.386855
125.147498,50,4086.111892
109.123709,48,4086.861838
1186.486358,50,4087.65243
58.754211,46,4088.304586
-34.936465,57,4089.210178
1278.342997,66,4090.224747
1211.91988,58,4091.077747
1151.769703,58,4091.954291
1157.726735,46,4092.657869
1178.79152,61,4093.63342
1216.166459,67,4094.619031
1184.026875,48,4095.350031
67.952009,45,4096.062031
1265.112966,54,4096.853031
1126.828102,36,4097.424584
75.95765,56,4098.268181
1195.072391,47,4098.93418
1168.331699,47,4099.660797
45.122253,41,4100.306369
1195.950832,49,4101.05937
144.996261,55,4101.868979
187.185227,651291.845243,762.027142,51,411112.7735841166.014461,46,411136.63964472.27563,81,4105.1227.806-9.200694,62,4106.491283.028.365094,58,4107.3614123695.520575,49,4108.1280571274.151981,48,4108.8710561277.463456,62,4108.63756846.265581,59,4110.481158
164.377784,73,4111.610158
1232.610015,53,4115.279124
1135.392709,46,4115.987247
126.150255,61,4116.849817
74.771441,52,4117.649411
1285.274984,70,4144.393838
1181.11979,44,4145.084838
1283.65537,65,4146.048541
1230.405479,55,4146.883749
1167.999265,42,4147.529851
193.355586,69,4148.596866
63.984822,53,4149.393415
209.019904,71,4150.521
1192.503763,45,4151.254066
1117.719323,57,4152.12824
1213.48671,57,41258.165547,81.563765,63,4154.00984
1272.563062,67,4154.994392
1222.908334,68,4156.056182
1157.520609,59,4156.88792
1196.685132,64,4157.791011
1284.264123,67,4158.761564
1199.090832,73,4159.869138
1220.345773,63,4160.773271
1072.175627,56,4161.653868
181.190131,67,4162.705434
38.593453,56,4163.541988
59.471522,64,4164.550556
1187.024131,51,4165.341129
1257.452766,73,4166.463698
122.098669,62,4167.394257
1192.936393,54,4168.219826
66.354974,47,4168.833826
155.124864,67,4169.914671
65.649979,49,4170.666585
.094285,69,4168.528403
1123.504894,65,4169.438557
1141.808077,55,4170.350144
85137.00996,62,41671212.5561290.539161,73,41691192.50451226.797292,58,4161087.950677,66,4170.08302
2.541645,1178.569756,481190.682645,521157.164236,521145.798805,53,4170.050856
2,61,411174.0581191135.043544,39,4171185.282235,43,4170.431524
441523
1,1157.760118,71,476.022184,681297.101787,60,4171.282841143.88181,43,4170.535092
05
1176.684145,53,4170.56409
67,63,4170.238938
58.092505
1282.287917,66,4159.060089
1261.365962,59,4159.910639
1232.667174,58,4160.820238
1214.011565,52,4161.675803
1210.149806,52,4162.427357
1252.755359,62,4163.392926
1141.223146,36,4163.961924
1128.734594,57,4164.863499
980.658524,70,4165.904063
1231.22049,60,4166.800626
1218.245628,70,4167.804196
1155.668224,61,4168.777041
1143.381251,53,4169.572954
.581508
158.513954,56,1874.906507
-476.798825,102,1875.500508
1220.073451,75,1875.937103
236.557663,76,1876.3611
137.635692,55,1876.66072
1110.853816,51,1876.97372
166.493347,57,1877.30672
1270.614406,62,1877.671308
92.692931,38,1877.896308
96.715763,40,1878.136309
154.18201,53,1878.43331
104.119372,42,1878.690938
122.45055,51,1878.98694
105.700983,45,1879.26801
82.200018,50,1879.553552
141.191319,50,1879.836554
1087.466367,48,1880.114552
186.570408,60,1880.454553
1115.585133,42,1880.699102
184.316176,61,1881.046102
36.096916,54,1881.3541
146.327315,57,1881.676715
127.823277,57,1882.013716
1139.843808,33,1882.226715
93.281808,42,1882.484715
229.149315,70,1882.878252
119.023362,41,1883.127251
1125.803727,37,1883.360291
62.674688,57,1883.689902
1218.325271,61,1928.053789
57.428783,42,1928.31479
1083.01032,53,1928.630424
1248.863674,61,1928.982423
123.19594,43,1929.251426
216.319201,64,1929.612
177.069292,58,1929.949001
126.015956,45,1930.216001
1220.23357,64,1930.590603
1222.222612,68,1930.97461
250.20846,71,1931.370604
1233.108935,57,1931.704158
1229.7154,50,1932.001206
1159.339925,60,1932.354207
211.653701,70,1932.756761
154.012399,56,1933.075761
1222.850886,56,1933.40476
1197.460705,48,1933.6903
181.374477,62,1934.0433
1211.975816,52,1934.350302
94.985923,36,1934.567851
154.982052,53,1934.86385
1141.345852,35,1935.08585
1226.302057,60,1935.43585
63.224638,41,1935.680492
190.895874,59,1936.007486
1220.379078,54,1936.311487
107.760721,65,1936.687062
1124.765686,45,1936.962057
45.709686,34,1937.174056
129.570092,51,1937.483057
147.304184,59,1937.812618
141.838242,61,1938.154618
172.262671,61,1938.516618
1153.277139,54,1938.832724
134.663024,52,1939.138735
149.703116,53,1939.446739
1174.042803,52,1939.749325
1135.295625,48,1940.033325
1158.20705,36,1940.261325
1124.613207,47,1940.545326
1167.16244,57,1940.871876
1228.418761,59,1941.219875
219.525462,70,1941.606523
1134.728258,33,1941.817522
114.810081,44,1942.089522
1163.452338,40,1942.341523
68.865509,42,1942.605079
1155.079009,56,1942.937077
1262.733048,70,1943.345079
161.989745,60,1943.681636
152.858946,58,1944.014635
1181.012626,39,1944.264646
104.354125,50,1944.559636
245.910543,71,1944.94619
1125.48933,51,1945.247192
1085.372065,61,1945.603815
242.294948,70,1945.989815
1213.636915,47,1946.280816
1198.085408,54,1946.588407
1170.540599,54,1946.904407
1186.440047,47,1947.181406
1207.177773,47,1947.459406
97.017707,44,1947.730413
1198.295121,47,1948.012414
214.437716,67,1948.385414
1171.737598,50,1948.678413
125.250409,44,1948.953414
74.404209,40,1949.203414
1192.248839,41,1949.456414
1185.535589,55,1949.789167
82.020838,96,1950.304552
1195.820152,53,1950.603669
-124.062199,101,1951.159669
1240.338053,52,1951.475669
195.266205,63,1951.84223
1239.689228,72,1952.25723
1175.219247,45,1952.53523
58.714737,41,1952.787826
163.167151,58,1953.127023
89.535859,39,1953.370027
1227.509417,53,1953.68858
79.74697,71,1954.08858
128.390037,48,1954.37158
92.810898,41,1954.626209
155.250579,66,1954.994773
105.019108,69,1955.380906
40.784798,68,1955.770007
1170.649571,51,1956.069012
96.531348,41,1956.321009
1244.730076,60,1956.682626
229.161053,67,1957.067626
1208.521807,51,1957.373627
142.883329,57,1957.697166
201.787387,62,1958.059166
1293.296383,70,1958.462166
135.851854,62,1958.820754
139.336972,49,1959.118754
118.771912,48,1959.412762
63.619273,66,1959.795356
1191.863108,47,2007.432247
130.538651,55,2007.760819
127.772041,61,2008.117822
1162.792499,75,2008.543819
60.680775,40,2008.797358
1173.262621,58,2009.140357
112.102016,60,2009.480358
1186.197944,59,2009.823902
174.67626,58,2010.165287
146.769345,55,2010.500451
179.826489,60,2010.851494
152.393106,51,2011.153493
1135.036667,33,2011.365494
1209.261054,51,2011.669035
79.787886,43,2011.929035
124.823125,52,2012.240035
129.614607,65,2012.618557
1090.171126,54,2012.941556
107.82162,75,2013.364557
1132.986068,36,2013.583104
1225.722437,55,2013.901104
-256.43997,101,2014.433104
158.682312,70,2014.804659
114.293728,45,2015.066729
153.763485,57,2015.382303
109.817738,57,2015.69871
221.685443,68,2016.064715
170.063017,65,2016.391709
157.48035,58,2016.718258
21.560184,42,2016.967262
1263.172324,64,2017.326258
181.130777,59,2017.658804
117.243887,45,2017.935812
95.132389,43,2018.199804
237.778802,75,2018.62453
204.263295,77,2019.059533
1141.575645,51,2019.368648
148.990361,55,2019.696193
221.552776,73,2020.103193
122.351187,44,2020.362195
142.190495,54,2020.668742
224.598721,69,2021.035742
1225.228941,55,2021.351743
1243.48046,68,2021.747287
131.895506,50,2022.047288
125.301048,49,2022.346289
119.983889,43,2022.61585
138.031243,56,2022.939851
84.718392,71,2023.347852
212.96807,71,2023.742491
218.687878,72,2024.151479
149.347806,60,2024.493482
180.554773,69,2024.871657
176.470674,60,2025.217657
1156.664727,34,2025.404659
1157.339079,34,2025.589207
246.320827,75,2025.937206
1262.759079,62,2026.244206
1168.77025,48,2026.489206
1184.820514,52,2026.747774
1125.943055,61,2027.046774
1203.509732,63,2027.351774
175.439854,64,2027.66237
1216.425053,59,2027.959371
1222.434307,53,2028.22338
156.939218,70,2028.554371
1181.983006,44,2028.784956
166.569969,68,2029.102959
105.637901,77,2029.471956
1210.0799,60,2029.770505
1234.661306,53,2030.037505
1206.133591,45,2030.268504
1182.123381,39,2030.476504
80.760079,71,2030.822047
1202.885636,50,2031.079049
1241.557191,56,2031.359047
65.890878,74,2031.718668
1200.738843,46,2031.959668
1253.250219,72,2032.307669
28.024711,45,2032.537668
135.632328,71,2032.886266
112.299192,71,2033.229267
198.786923,69,2033.558818
1124.227087,53,2033.827818
1286.676293,64,2034.144822
237.028269,73,2034.490818
1254.066885,60,2034.79044
1223.750426,50,2035.04644
1168.397565,45,2035.28144
111.956812,68,2035.61605
1189.816842,58,2035.906052
184.304814,75,2036.269052
181.959092,67,2036.601621
1258.06284,58,2036.896619
166.538855,69,2037.219623
1193.962314,58,2037.50162
1224.164821,55,2037.779778
1199.605172,42,2037.998778
241.822115,77,2038.36378
1210.330478,56,2038.647323
1192.302086,50,2083.784525
1187.643333,49,2084.025525
1180.010358,49,2084.264525
23.290362,38,2084.464531
197.510462,83,2084.845139
77.496543,44,2085.066138
1180.0924,45,2085.293139
227.738978,76,2085.637697
149.098072,61,2085.922697
61.258622,78,2086.286696
155.124134,61,2086.581316
189.458092,71,2086.920309
162.775547,71,2087.24031
1198.734789,52,2087.501312
37.587044,45,2087.730412
1200.767152,47,2087.976414
1238.365123,61,2088.274412
151.522999,80,2088.642966
1127.672856,57,2088.928965
1161.348648,37,2089.126965
212.880959,81,2089.493965
94.942236,55,2089.775538
1128.220928,58,2090.060535
1078.85682,62,2090.367535
89.0427,70,2090.69315
98.531061,71,2091.021148
28.95048,39,2091.224149
1216.578363,52,2091.482148
164.023862,69,2091.804686
20.049114,41,2092.020688
133.512915,58,2092.305687
1209.071164,58,2092.590255
-45.413517,76,2092.951255
1194.06691,45,2093.185254
63.271071,74,2093.544255
153.432592,63,2093.858824
1153.569198,34,2094.045824
1248.033457,63,2094.359823
1159.260614,55,2094.64038
1176.725838,49,2094.885208
1168.494004,47,2095.121208
214.780175,72,2095.462208
1237.618948,59,2095.754787
1201.642726,47,2095.997788
104.662148,63,2096.308663
1210.867573,52,2096.568032
1162.034162,47,2096.805253
130.805006,65,2097.114144
1201.786874,55,2097.381258
147.799103,67,2097.696065
162.189668,59,2097.994236
173.457121,74,2098.34898
1187.861692,43,2098.58244
1207.72798,52,2098.84142
1231.566514,57,2099.127554
159.829067,69,2099.458421
1193.753722,45,2099.69125
1178.264194,37,2099.892082
173.230689,64,2100.19515
132.095227,66,2100.521827
1158.909081,40,2100.740237
1185.852287,55,2101.011698
1143.839272,54,2101.285227
1188.707209,47,2101.519471
123.614994,64,2101.826515
1214.744537,56,2102.101502
1152.501065,56,2102.378912
154.961363,64,2102.693247
170.959671,69,2103.008607
199.897066,71,2103.34552
100.003542,85,2103.729094
1151.256715,52,2103.989094
43.251069,43,2104.210094
122.421704,69,2104.530693
1217.391465,54,2104.79431
1171.526523,38,2104.995311
1150.355773,42,2105.21631
1158.123393,51,2105.47431
43.517685,39,2105.683877
1283.983899,64,2105.992876
148.122479,63,2106.289878
138.918641,66,2106.597637
76.22911,39,2106.804642
107.762068,58,2107.094636
169.233349,61,2107.391641
1209.269414,56,2107.667254
152.065674,74,2108.004256
1181.431771,43,2108.227254
-35.35928,79,2108.599051
167.088761,74,2108.943052
162.963716,66,2109.244052
1275.765172,63,2109.546051
214.949639,75,2109.900606
201.450873,70,2110.233605
1269.161985,61,2110.525603
129.165831,65,2110.843199
1226.232921,60,2111.135199
1120.74615,34,2111.320202
168.685608,72,2111.663745
1224.175733,55,2111.940744
1152.642815,36,2159.919184
89.659271,56,2160.190184
1183.700895,46,2160.429184
1149.009534,33,2160.610722
1243.242141,57,2160.900725
158.365357,70,2161.224723
131.451887,66,2161.54319
1010.711938,60,2161.844762
1119.076181,40,2162.059764
162.924691,63,2162.365674
97.847694,62,2162.654222
1234.068922,57,2162.937221
56.832854,77,2163.285223
1133.219945,35,2163.473222
1141.558306,57,2163.753766
1215.312638,57,2164.041776
1193.119968,47,2164.279765
1229.049126,56,2164.564368
1122.964746,44,2164.789368
1186.06722,50,2165.041368
137.980889,70,2165.361369
1173.359146,47,2165.594989
1297.499289,67,2165.921991
118.216875,55,2166.188989
61.015895,81,2166.557684
1202.911552,54,2166.833683
179.152602,73,2167.163684
1289.227142,66,2167.484685
111.701074,60,2167.782226
170.781444,71,2168.125228
1070.998198,54,2168.400228
1221.272241,52,2168.667764
162.365702,71,2169.000765
154.375192,60,2169.291763
1210.847977,49,2169.541763
119.242423,74,2169.898375
78.254961,65,2170.205378
57.920378,61,2170.504375
1161.02283,47,2170.740968
1219.6004,54,2171.016967
1203.19735,52,2171.283968
207.43965,73,2171.631825
1147.044124,50,2171.881824
1179.436524,41,2172.095137
1144.840079,53,2172.361354
1101.739265,44,2172.585321
1112.952742,59,2172.877321
119.91976,68,2173.19832
125.372982,57,2173.474322
81.704472,64,2173.776885
1135.99675,32,2173.953886
1140.724974,43,2174.171142
1219.70934,65,2174.496207
1117.143559,40,2174.702775
112.458811,57,2174.987779
1194.47807,46,2175.231775
-52.55091,61,2175.536775
92.638519,59,2175.819354
206.762699,76,2176.167343
118.200557,60,2176.463887
204.393911,72,2176.806422
1162.063424,43,2177.033422
95.258043,67,2177.354425
-33.800256,61,2177.656989
113.115937,68,2177.981993
175.795587,63,2178.292989
1079.479853,46,2178.52699
136.441541,68,2178.842532
1130.79516,46,2179.079532
1074.439506,49,2179.327533
144.00797,57,2179.608116
147.909348,75,2179.974116
177.221777,74,2180.313115
130.6708,66,2180.642716
227.988542,74,2180.995717
1170.218975,43,2181.215717
1267.484763,63,2181.520719
1233.588248,58,2181.80827
1186.716392,47,2182.050269
1259.115141,61,2182.34627
1138.912458,32,2182.522269
1236.765171,73,2182.881803
109.323514,60,2183.164803
1143.831258,40,2183.374803
1198.884799,45,2183.607395
1061.241054,47,2183.850397
145.410414,61,2184.154297
1156.9328,49,2184.405298
1143.437123,48,2184.643919
1207.983837,54,2184.918925
94.450715,63,2185.210919
128.796759,66,2185.533062
1224.12984,53,2185.801172
156.591562,66,2186.112172
1136.596998,49,2186.368052
83.29558,64,2186.673719
1113.350307,47,2186.911717
1195.289417,45,2187.147717
1205.791724,46,2187.387718
1147.66503,51,2187.641293
18.404265,39,2233.463505
1124.157619,31,2233.638072
139.392244,68,2233.975072
123.447729,59,2234.25707
168.956796,65,2234.571666
146.167547,67,2234.879664
113.378492,64,2235.198675
112.307498,63,2235.489665
227.070641,80,2235.855301
1201.001084,52,2236.116299
1150.365424,52,2236.3743
1137.069549,31,2236.547299
1169.876944,43,2236.775847
97.4543,54,2237.03985
109.027479,62,2237.326847
135.105896,70,2237.663037
157.067923,74,2238.018032
1213.341893,53,2238.288035
1196.366612,57,2238.572597
1044.866524,51,2238.832595
1209.593786,49,2239.087596
1114.733479,33,2239.268596
131.374062,59,2239.564245
135.939285,58,2239.845243
1195.380904,54,2240.114242
1186.824988,42,2240.334243
93.85519,54,2240.594805
142.789173,68,2240.914805
147.135804,71,2241.263805
1096.435828,38,2241.465804
75.675964,66,2241.789435
203.638743,73,2242.128436
1202.878324,54,2242.403437
1091.437197,40,2242.615022
1161.852768,41,2242.835021
51.440405,62,2243.140022
1105.531501,30,2243.308022
143.806265,56,2243.586126
1210.204933,50,2243.847757
1178.510562,42,2244.072199
1244.686891,64,2244.38674
1123.577602,40,2244.60193
1181.584973,48,2244.849931
1115.603677,42,2245.067931
1199.610019,52,2245.327377
1197.251305,46,2245.569756
109.840961,56,2245.844756
177.293644,69,2246.166757
1192.129015,44,2246.396756
1189.885091,42,2246.618312
118.191566,59,2246.907312
138.260451,64,2247.205313
1167.378952,44,2247.432314
130.284646,76,2247.802845
140.7688,57,2248.089845
162.228887,64,2248.393844
1233.832532,55,2248.674394
1194.964488,45,2248.910395
1118.77917,43,2249.139395
1190.026599,46,2249.378396
1184.043467,50,2249.628505
195.984994,68,2249.956506
1197.880534,54,2250.226505
153.867091,72,2250.567131
1140.439903,38,2250.772131
1261.396108,60,2251.064131
106.455445,67,2251.380131
1192.098653,46,2251.617757
193.024437,71,2251.951757
171.478428,64,2252.267758
1168.620068,49,2252.511757
1192.994677,48,2252.75235
1128.067937,48,2252.998349
156.094104,60,2253.291348
1176.271901,43,2253.52035
119.799319,55,2253.794976
91.32338,65,2254.100559
228.153473,76,2254.454563
117.619344,56,2254.735153
1129.388547,34,2254.92415
1114.640478,32,2255.10115
107.61689,70,2255.443151
137.507427,62,2255.739789
191.728767,71,2256.074296
123.768566,70,2256.420298
215.912352,76,2256.769297
28.74983,68,2257.099298
1191.990295,42,2257.322296
138.134293,66,2257.627907
1123.546889,41,2257.845912
9.097183,93,2258.261911
116.446229,69,2258.601524
160.457104,66,2258.915526
1256.04529,59,2259.204525
1152.483708,57,2259.489525
210.295674,70,2259.824076
1117.989944,29,2259.989075
132.665357,68,2260.308075
180.701812,66,2260.631624
135.704534,56,2260.909621
1215.383976,50,2306.520398
1145.392475,63,2306.84294
1156.343599,59,2307.137939
1164.573209,49,2307.38994
135.416805,65,2307.701569
1173.66518,52,2307.960568
1219.912958,53,2308.233569
1206.207504,50,2308.493568
122.544119,63,2308.792109
1208.930294,55,2309.070109
1202.706846,47,2309.323109
1174.497578,54,2309.596726
1178.498776,38,2309.800729
1184.412947,42,2310.025726
1246.671115,64,2310.347727
1210.771375,51,2310.611281
1186.144923,47,2310.855282
1168.336829,43,2311.075281
1131.167067,53,2311.337107
140.582439,64,2311.655685
1136.454156,35,2311.846685
1192.563488,56,2312.130683
1196.059278,55,2312.404684
1146.364243,56,2312.680693
1202.412257,53,2312.950598
1170.60545,56,2313.230575
1143.524334,42,2313.448588
132.985777,60,2313.740132
142.134451,70,2314.073132
1114.359721,56,2314.352132
1199.350107,54,2314.622706
1255.497621,59,2314.909693
1241.194257,58,2315.200692
1177.837227,47,2315.442694
1260.500643,64,2315.751645
7.404894,36,2315.947645
160.876163,66,2316.256254
1208.112195,51,2316.517791
1191.196068,52,2316.780371
246.193788,78,2317.146371
1237.71409,57,2317.436373
1203.405106,47,2317.682932
90.084688,59,2317.972931
1164.157861,51,2318.224931
1133.710372,43,2318.448931
1181.412046,55,2318.714554
147.67498,65,2319.019554
104.158689,60,2319.299553
171.983095,65,2319.612174
1196.095973,50,2319.863159
1186.154596,51,2320.119159
1152.312376,38,2320.320161
134.47061,59,2320.602707
193.261865,71,2320.931312
119.224949,62,2321.228313
1173.502446,52,2321.487312
141.913843,67,2321.796941
1203.039064,54,2322.069938
133.182492,60,2322.370939
1140.703077,49,2322.618543
139.074316,69,2322.948545
1178.666331,43,2323.170543
135.340342,60,2323.465543
1265.159067,63,2323.769139
1154.245385,48,2324.008137
1096.795135,41,2324.225604
1202.438744,47,2324.476119
1220.736203,54,2324.750731
1193.164045,51,2325.017462
1219.456019,65,2325.347172
1226.52518,56,2325.629449
1214.015861,51,2325.898449
1242.480856,56,2326.187449
106.079747,58,2326.464449
129.797253,63,2326.777019
1100.397653,35,2326.972019
1223.631222,52,2327.24302
33.575798,78,2327.621649
155.817864,68,2327.942611
1170.691044,55,2328.209763
1191.179853,46,2328.447538
1245.951268,58,2328.729158
121.73466,58,2329.018159
1194.597888,51,2329.283762
1124.741768,48,2329.529762
201.64775,74,2329.871367
1233.181043,69,2330.211805
159.109599,66,2330.539283
1128.580987,63,2330.845656
1191.702652,46,2331.086656
88.4476,37,2331.286137
90.673867,73,2331.644172
122.789537,62,2331.944988
1126.010082,43,2332.171989
1206.57195,48,2332.420911
1242.245492,57,2332.700541
1119.330714,43,2332.927541
1278.133848,65,2333.24154
1131.754797,45,2333.471541
1179.207532,47,2333.709167
1282.943711,68,2382.249055
79.528867,73,2382.604603
1202.910208,48,2382.854604
1205.834897,53,2383.123605
144.109162,63,2383.424603
1136.773998,39,2383.631362
88.703801,57,2383.910364
140.318283,76,2384.275363
161.19964,69,2384.615919
1197.354089,53,2384.877918
1162.971453,42,2385.095919
1175.918697,43,2385.319918
1141.667173,37,2385.518924
145.316221,65,2385.829489
1221.338411,52,2386.09149
161.371998,66,2386.406555
1166.270866,58,2386.689142
194.711322,69,2387.011141
1147.541672,35,2387.202142
127.501953,75,2387.558801
99.995939,74,2387.913801
1219.217161,51,2388.1738
1247.327623,59,2388.4608
1159.232231,38,2388.66237
1194.337588,51,2388.91437
1219.569578,65,2389.23237
169.248194,74,2389.576911
1142.37055,49,2389.831912
1186.683789,46,2390.067912
1153.114413,54,2390.336912
1284.427452,68,2390.655524
167.470379,70,2390.983525
1220.756227,60,2391.277525
1182.900628,44,2391.506526
170.121046,64,2391.815077
104.992287,60,2392.105077
155.566404,67,2392.423247
1165.079747,37,2392.617863
131.377575,77,2392.985865
1187.764319,57,2393.266863
104.662681,66,2393.589449
1158.196623,47,2393.829447
1081.017415,56,2394.105448
1132.59381,45,2394.338447
1208.884639,56,2394.616038
1124.876221,42,2394.838039
1130.793649,47,2395.078038
91.885932,70,2395.422038
1131.109634,54,2395.690624
1119.471311,40,2395.900623
1170.530103,55,2396.173624
169.773867,66,2396.493625
1258.002352,66,2396.814167
237.296553,79,2397.179166
1173.333626,50,2397.434166
1214.81146,55,2397.710807
1155.572924,37,2397.910806
159.594613,65,2398.220807
1175.71534,43,2398.44881
167.764478,63,2398.75036
163.982597,65,2399.06036
