reward/env_14,reward/env_12,reward/env_6,reward/env_4,reward/env_13,reward/env_11,reward/env_3,reward/env_9,reward/env_1,reward/env_5,reward/env_2,reward/env_0,reward/env_7,reward/env_15,reward/env_8,reward/env_10,train/entropy_loss,train/n_updates,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/learning_rate,train/std,train/approx_kl,train/loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate,time/total_timesteps
,,,,,,,1003.1260994198034,,,,,,,,,,,,,,,,,,,,,,,
,173.88899554659804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,836.48749251886,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1194.6286580893577,,,,,,,,,,,,,,,,
766.9802683997216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1232.4003568932624,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1251.5821892316444,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1027.40071954003,,,,,,,,,,,,,,,,,,,,,,
,,,,,988.1048380928478,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55.37,153.58084603999998,0.0,10800000
,,1017.6324080354027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,821.7153685187161,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1024.6050085314473,,,,,,,,,,,,,,,,,
,,,,,,,,,,,987.35775587392,,,,,,,,,,,,,,,,,,,
,,,,123.83299175478332,,,,,,,,,,,,,,,,,,,,,,,,,,
,142.13069961326502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1028.9032785132765,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1215.3106272075213,,,,,,,,,,,,,,,,
,,,,,,,,,,,,189.27169895635512,,,,,,,,,,,,,,,,,,
,,,,,,1233.0246358437362,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1239.5536757954928,,,,,,,,,,,,,,,,,,,,,,,
992.1477159444996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1010.7143089128916,,,,,,,,,,,,,,,,,,,,,
,,,,,336.98053467137174,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1040.0251852312217,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1068.4149549024148,,,,,,,,,,,,,,,,,,,,,,
,,807.3428983392298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1210.6030494275687,,,,,,,,,,,,,,,
,,,,,,,,,,,1043.5196674796205,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1273.4713115734298,,,,,,,,,,,,,,,,,
,,,,140.57472689437304,,,,,,,,,,,,,,,,,,,,,,,,,,
,144.04623420968986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,148.66274818813145,,,,,,,,,,,,,,,,,,
,,,809.770813653197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,807.2576009451975,,,,,,,,,,,,,,,,
,,,,,,,1244.771782392979,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1231.407267231822,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,739.9800053867415,,,,,,,,,,,,,,,,,,,,
1237.8841147282671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,992.23844511681,,,,,,,,,,,,,,,,,,,,,,,,,
,,1214.450671787771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1065.647838451017,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1020.2486955123117,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1219.2133723164357,,,,,,,,,,,,,,,
,,,,,,,,,,,,,989.4000089001645,,,,,,,,,,,,,,,,,
,,,,157.36514888345272,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1045.0957354232244,,,,,,,,,,,,,,,,,,,
,153.8450282831081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,139.98704350093143,,,,,,,,,,,,,,,,,,
,,,,,,1251.0210980095062,,,,,,,,,,,,,,,,,,,,,,,,
,,,1262.3840995879498,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1003.5855343308933,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1260.0904549167292,,,,,,,,,,,,,,,,
,,,,,,,,,,1263.9278991066494,,,,,,,,,,,,,,,,,,,,
1039.5441091095145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1260.756023087049,,,,,,,,,,,,,,,,,,,,,,,,,
,,1035.2647056852597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1250.6138476935953,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,809.037189930104,,,,,,,,,,,,,,,
,,,,,,,,1041.9363130854395,,,,,,,,,,,,,,,,,,,,,,
,,,,133.78352867569419,,,,,,,,,,,,,,,,,,,,,,,,,,
,125.35752218250259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1019.1538322528586,,,,,,,,,,,,,,,,,
,,,,,,,,,,,789.3055875853954,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,164.2210756767385,,,,,,,,,,,,,,,,,,
,,,,,,1026.5348921191237,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1021.1009879608049,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,989.6428595836185,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1032.4365190599128,,,,,,,,,,,,,,,,
,,,1244.3862832307311,,,,,,,,,,,,,,,,,,,,,,,,,,,
819.2621885829201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,779.1523254912731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1053.8143421608263,,,,,,,,,,,,,,,,,,,,,,,,,
,102.94827332717198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1258.9419787946435,,,,,,,,,,,,,,,
,,,,,,,,,1268.1235465932405,,,,,,,,,,,,,,,,,,,,,
,,,,127.83747024125537,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1273.5120086827167,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1259.1474738145432,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1012.6031030718156,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170.46215398708011,,,,,,,,,,,,,,,,,,
,,,,,,,992.9986452379911,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1014.2405653728247,,,,,,,,,,,,,,,,
,,,,,,1214.7244604900648,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1192.9263351726268,,,,,,,,,,,,,,,,,,,,
1009.9844611751308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1037.630215823148,,,,,,,,,,,,,-0.34506505394820125,3290,35506.478843688965,0.176434326171875,0.003985265093797352,0.08683127164840698,0.2,0.0003,0.311857134103775,0.013906553,21590.73828125,,,,
,,817.5278022010318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1205.0824162281754,,,,,,,,,,,,,,,,,,,,,
,111.91859871799889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1246.659437545405,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1202.3670882651636,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1005.9509427131095,,,,,,,,,,,,,,,
,,,,169.9612307942192,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1219.6812551247317,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,772.2998983909853,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,146.78737944943052,,,,,,,,,,,,,,,,,,
,,,,,,,996.9983227726603,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1242.9871062620005,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1009.860283876543,,,,,,,,,,,,,,,,
,,,,,,,,,,1247.1946866320334,,,,,,,,,,,,,,,,,,,,
,,,1202.8428643628288,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245.6812543263259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1040.9707092255107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146.30208954820915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1219.9265436184992,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1228.0656260625349,,,,,,,,,,,,,,,,,
,,,,,1227.7706231462855,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,140.44707364956267,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1258.9152769587115,,,,,,,,,,,,,,,
,,,,,,,,,,,,121.7265011708538,,,,,,,,,,,,,,,,,,
,,,,,,,,766.1042942661003,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1010.7671266760569,,,,,,,,,,,,,,,,,,,
,,,,,,,801.7038046786616,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1224.6701741448846,,,,,,,,,,,,,,,,,,,,
,,,,,,1239.5672502996345,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1045.6137163537385,,,,,,,,,,,,,,,,
,,,1241.4763401060122,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251.20684182377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127.70220480962534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,998.8669143061197,,,,,,,,,,,,,,,,,,,,,
,,1024.5118522235052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1229.099994857814,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1242.5845450183201,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,985.0682674121606,,,,,,,,,,,,,,,
,,,,,,,,,,,,133.02484733694462,,,,,,,,,,,,,,,,,,
,,,,148.62194285477034,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1253.6448745037183,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1261.5022892720674,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1254.8732564850532,,,,,,,,,,,,,,,,,,,
1188.1728990049417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1203.0619413997554,,,,,,,,,,,,,,,,
,,,,,,,,,,1252.9606784758291,,,,,,,,,,,,,,,,,,,,
,,,1229.4679550297815,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1229.42193665558,,,,,,,,,,,,,,,,,,,,,,,,
,140.41467847213062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1031.014442575953,,,,,,,,,,,,,,,,,
,,,,,1224.5526913932495,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,138.02666807805753,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1041.2906954037592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1235.633026817863,,,,,,,,,,,,,,,
,,,,,,,,,,,,142.48048607831853,,,,,,,,,,,,,,,,,,
,,,,,,,,,1023.5723871085044,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1203.8798926026313,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1220.1724725220122,,,,,,,,,,,,,,,,,,,,,,,
1198.2374239937565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,828.940283825438,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1214.9124500698751,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1199.6902207244918,,,,,,,,,,,,,,,,
,,,773.9915901533757,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116.9679123470377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1250.389907060342,,,,,,,,,,,,,,,,,,,,,,,,
,,,,138.412570757453,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1030.1325149582633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,150.94473796244102,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1269.9631070325443,,,,,,,,,,,,,,,,,
,,,,,,,,,1018.2610943945081,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1225.5644245385351,,,,,,,,,,,,,,,
,,,,,1038.9849769634707,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1208.3088760551866,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,772.2851317449092,,,,,,,,,,,,,,,,,,,
,,,,,,,1005.5650854794227,,,,,,,,,,,,,,,,,,,,,,,
1220.164580267415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150.34566591735157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1296.079011089938,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1258.156044244771,,,,,,,,,,,,,,,,
,,1213.15245663277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,109.0617126440435,,,,,,,,,,,,,,,,,,
,,,,141.437374271208,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1251.2084627104557,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1064.2414655482378,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1214.79773174289,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1244.315504291818,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1220.7357673897222,,,,,,,,,,,,,,,
,,,,,,,,,1244.9550449590035,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1271.2681564568722,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,141.84817403,0.0,10848000
,,,,,,,1250.1614026992202,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1243.7031058094117,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1196.606179842272,,,,,,,,,,,,,,,,
,146.08234465182892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254.1616020888132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1208.8557033923994,,,,,,,,,,,,,,,,,,,,
,,1214.103620957751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,144.59187550455658,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,142.36541791484615,,,,,,,,,,,,,,,,,,
,,,1232.163244182205,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1252.7619333110565,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1039.447532343343,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1245.4051627361985,,,,,,,,,,,,,,,,,
,,,,,,,,,1225.568045691618,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1240.9423556028974,,,,,,,,,,,,,,,
,,,,,,,,1240.5411249634585,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1218.6664706601473,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1017.4633518969113,,,,,,,,,,,,,,,,,,,
,165.416235761605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1240.6188320459614,,,,,,,,,,,,,,,,
1265.514588430899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1245.380318919219,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,159.66766281356917,,,,,,,,,,,,,,,,,,
,,,,169.75889148276534,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1205.7312617248185,,,,,,,,,,,,,,,,,
,,,,,,1193.0674915926368,,,,,,,,,,,,,,,,,,,,,,,,
,,,1244.3968089563705,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1019.9383497332168,,,,,,,,,,,,,,-0.34312871044967325,3300,31446.30872192383,0.2008026123046875,0.00764884365207763,0.13228219747543335,0.2,0.0003,0.31214582920074463,0.017917149,16766.994140625,,,,
,,,,,1236.5357897158287,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1229.9274473486535,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1231.1879580111215,,,,,,,,,,,,,,,
,,,,,,,,1244.3895606216624,,,,,,,,,,,,,,,,,,,,,,
,148.06591410032658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1245.2543119116567,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1232.5190067949763,,,,,,,,,,,,,,,,
,,,,,,,1275.363172153455,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1005.5284261885984,,,,,,,,,,,,,,,,,,,,
1259.5900419412678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1010.3519476412575,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,164.5886518579698,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,137.10624053149496,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1233.6796553804254,,,,,,,,,,,,,,,,,
,,987.8177115085148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1271.1468329548813,,,,,,,,,,,,,,,,,,,,,,,,
,,,1274.3048809450133,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1225.9876099772043,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1023.7551030869284,,,,,,,,,,,,,,,
,,,,,,,,,,,808.1653412477017,,,,,,,,,,,,,,,,,,,
,,,,,,,,1251.3575596873568,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1213.8625219623073,,,,,,,,,,,,,,,,,,,,
,150.87351089120918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1037.9778379214183,,,,,,,,,,,,,,,,,,,,,,,
1233.0515123180755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1256.3154244269458,,,,,,,,,,,,,,,,
,,,,120.01489993448595,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,793.3922695991644,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1205.1953295270139,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,176.3154293771419,,,,,,,,,,,,,,,,,,
,,1018.0498894174256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1036.9667804383307,,,,,,,,,,,,,,,,,,,,,,,,
,,,1051.2999085621414,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1003.372655489834,,,,,,,,,,,,,,,
,,,,,,,,,1018.4474110100289,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1198.1753305849793,,,,,,,,,,,,,,,,,,,
,,,,,,,,1226.6733859471638,,,,,,,,,,,,,,,,,,,,,,
,120.17961216537769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1254.2846215302943,,,,,,,,,,,,,,,,,,,,
1221.8782777802412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1030.895771046385,,,,,,,,,,,,,,,,,,,,,,,
,,,,148.09474820903705,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1014.5094102017217,,,,,,,,,,,,,,,,,
,,1216.5675044253776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1236.401123631859,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,151.7919850907244,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1275.5471589044184,,,,,,,,,,,,,,,,
,,,1249.8082239533076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1008.0946402103461,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1193.0705047182014,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1229.702167212022,,,,,,,,,,,,,,,
,,,,,,,,,1249.0138139202056,,,,,,,,,,,,,,,,,,,,,
,157.832835625455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1232.5871793505653,,,,,,,,,,,,,,,,,,,
1183.9976026698644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,974.3598160484441,,,,,,,,,,,,,,,,,,,,,,,
,,,,142.83479915668218,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1236.3802777978483,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1205.7834906320622,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,143.64500258504327,,,,,,,,,,,,,,,,,,
,,,,,1012.2682122460144,,,,,,,,,,,,,,,,,,,,,,,,,
,,1222.2689609967488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1292.689292484243,,,,,,,,,,,,,,,,
,,,1009.9805632562595,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1030.5641473549554,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1256.2404347551746,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1025.9539288916626,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1024.520182491156,,,,,,,,,,,,,,,
,115.9007397266104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1216.0407462443,,,,,,,,,,,,,,,,,,,
,,,,,,,981.6315783086196,,,,,,,,,,,,,,,,,,,,,,,
1000.1259779150823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,126.18803325735666,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1281.9876159273822,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1261.2553878503252,,,,,,,,,,,,,,,,,
,,,,174.01282782068657,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1026.7203176432936,,,,,,,,,,,,,,,,,,,,,,,,,
,,1242.854751534598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,148.5979929890442,,,,,,,,,,,,,,,,,,,,,
,,,1011.7642812948001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1240.1793049748483,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1266.6094419220265,,,,,,,,,,,,,,,,
,160.57571067414088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1269.6201103696735,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1243.52782160929,,,,,,,,,,,,,,,,,,,
,,,,,,,1212.320670911604,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1217.2981183030474,,,,,,,,,,,,,,,
1249.590849382122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1211.8351802163616,,,,,,,,,,,,,,,,,
,,,,,1002.0029015928396,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,137.5334568032228,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,189.71401629320118,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1248.5409044475286,,,,,,,,,,,,,,,,,,,,
,,1268.125438215748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1206.6633414762514,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94.60055657805937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1233.4591726751619,,,,,,,,,,,,,,,,
,,,,,,,,1223.5883324385416,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,188.81607780905648,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1050.3292813488963,,,,,,,,,,,,,,,,,,,
,,,,,,,1242.8443598780614,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1054.9731069661475,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1218.1660704082708,,,,,,,,,,,,,,,
,,,,140.49822018037565,,,,,,,,,,,,,,,,,,,,,,,,,,
1198.5623285501983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1208.0252721306647,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1255.35233490908,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,169.3718513222004,,,,,,,,,,,,,,,,,,
,,,,,1279.778943024509,,,,,,,,,,,,,,,,,,,,,,,,,
,106.52846235964296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1199.6064352031835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1222.9233109551035,,,,,,,,,,,,,-0.3381357964826748,3310,32636.73182067871,0.1779632568359375,0.004973988769279458,0.1303003430366516,0.2,0.0003,0.311890572309494,0.0104275625,18155.88671875,,,,
,,,,,,,,1236.8901250086553,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1016.4954924763949,,,,,,,,,,,,,,,,,,,
,,,,,,,,,176.57819543840247,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1193.522135682248,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1278.992574697672,,,,,,,,,,,,,,,,
,,,,,,1238.3578000443008,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1209.447093602062,,,,,,,,,,,,,,,
,,,,138.19351930249084,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,771.1548672509446,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,108.21127279551902,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,810.1432636045703,,,,,,,,,,,,,,,,,
,122.97363094679622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267.1435071782594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1279.0504644447544,,,,,,,,,,,,,,,,,,,,,,,,,
,,1249.5189367512312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,130.58935714033453,,,,,,,,,,,,,,,,,,,,,
,,,1221.9340326074368,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1218.9992080473744,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1228.2089265909194,,,,,,,,,,,,,,,,
,,,,,,,,1240.6176099518698,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1225.3519342897278,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1024.9026482217898,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1227.1107712288026,,,,,,,,,,,,,,,
,,,,140.54929649640684,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53.89,152.35415239,0.0,10896000
,,,,,,,,,,,,156.31454858890743,,,,,,,,,,,,,,,,,,
,129.7357740969558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1069.5049607141132,,,,,,,,,,,,,,,,,,,,
1029.3538670743192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1273.747587859882,,,,,,,,,,,,,,,,,
,,1239.2880210591861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1254.2494655365922,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1208.1123301356124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,135.97001318455028,,,,,,,,,,,,,,,,,,,,,
